fpr,tpr,thresholds
0.3022595901208618,0.4309278350515464,0.5224060840045692
0.3022595901208618,0.4329896907216495,0.5223867457197665
0.30572779821334733,0.4329896907216495,0.5208140448173736
0.30572779821334733,0.4350515463917526,0.5208111115591495
0.3094062007356805,0.4350515463917526,0.5195597335706627
0.3094062007356805,0.43711340206185567,0.5195430737219972
0.3137151865475565,0.43711340206185567,0.517582393733864
0.3137151865475565,0.43917525773195876,0.5175132578002951
0.31445086705202313,0.43917525773195876,0.5172763862861013
0.31445086705202313,0.44123711340206184,0.5172640814397698
0.3178139779295849,0.44123711340206184,0.5166646736301566
0.3178139779295849,0.44329896907216493,0.5166480367851486
0.3203363110877562,0.44329896907216493,0.5160431448684072
0.3203363110877562,0.44536082474226807,0.5160044780830987
0.3235943247503941,0.44536082474226807,0.5149864615225226
0.3235943247503941,0.44742268041237115,0.5149580538527613
0.32527588018917497,0.44742268041237115,0.514452822300728
0.32527588018917497,0.44948453608247424,0.5143034165299597
0.3259064634787178,0.44948453608247424,0.5141061272732715
0.3259064634787178,0.4536082474226804,0.5140076050734196
0.3260115606936416,0.4536082474226804,0.5139745935969148
0.3260115606936416,0.4556701030927835,0.5139137947022466
0.3280084077771939,0.4556701030927835,0.513528073051465
0.3280084077771939,0.4577319587628866,0.5134760704850928
0.3283236994219653,0.4577319587628866,0.5133635283206055
0.3283236994219653,0.45979381443298967,0.5133558534009703
0.3286389910667367,0.45979381443298967,0.5132660061341826
0.3286389910667367,0.4618556701030928,0.513247340656969
0.33126642143983187,0.4618556701030928,0.5126989931578442
0.33126642143983187,0.4639175257731959,0.5126858365392951
0.33610089332632687,0.4639175257731959,0.511424761616372
0.33610089332632687,0.465979381443299,0.5113886462573821
0.3375722543352601,0.465979381443299,0.5110197949905085
0.3375722543352601,0.46804123711340206,0.511001584987093
0.33862322648449816,0.46804123711340206,0.5106051003193464
0.33862322648449816,0.47010309278350515,0.5105777024471688
0.34146085128744086,0.47010309278350515,0.5100250107147757
0.34146085128744086,0.47216494845360824,0.510011460625423
0.3419863373620599,0.47216494845360824,0.5098049039006642
0.3419863373620599,0.4742268041237113,0.5097279880232856
0.34303730951129796,0.4742268041237113,0.5093529544324797
0.34303730951129796,0.4762886597938144,0.5093474384436484
0.3468208092485549,0.4762886597938144,0.5084916726649356
0.3468208092485549,0.47835051546391755,0.508468111326059
0.35239096163951655,0.47835051546391755,0.5071682955550515
0.35239096163951655,0.48041237113402063,0.5071643116444001
0.36573830793483975,0.48041237113402063,0.5043651134162077
0.36573830793483975,0.4824742268041237,0.5043618100214626
0.36605359957961114,0.4824742268041237,0.5043100577835239
0.36605359957961114,0.4845360824742268,0.5043025710115282
0.36847083552285864,0.4845360824742268,0.5037427890400126
0.36847083552285864,0.4865979381443299,0.5037247060703028
0.3689963215974777,0.4865979381443299,0.5035858527078236
0.3689963215974777,0.488659793814433,0.5035822914790496
0.3691014188124015,0.488659793814433,0.5035507986577443
0.3691014188124015,0.49072164948453606,0.5035382845451967
0.37530215449290594,0.49072164948453606,0.5021529738116268
0.37530215449290594,0.4927835051546392,0.5020966448583971
0.3788754598003153,0.4927835051546392,0.5013521323712684
0.3788754598003153,0.4948453608247423,0.5012778493597202
0.3829742511823437,0.4948453608247423,0.5001996113185014
0.3829742511823437,0.49690721649484537,0.5001793209933841
0.3831844456121913,0.49690721649484537,0.5001293677726325
0.3831844456121913,0.49896907216494846,0.5000714352725474
0.38444561219127693,0.49896907216494846,0.49973317905321873
0.38444561219127693,0.5010309278350515,0.4997282248888781
0.38486600105097213,0.5010309278350515,0.49959947015793305
0.38486600105097213,0.5030927835051546,0.49955161340288134
0.385496584340515,0.5030927835051546,0.4993688580087193
0.385496584340515,0.5051546391752577,0.49936584070744455
0.391382028376248,0.5051546391752577,0.4981406495299669
0.391382028376248,0.5072164948453608,0.4981345862407852
0.3928533893851813,0.5072164948453608,0.49772329045032143
0.3928533893851813,0.5092783505154639,0.4977191603364172
0.3935890698896479,0.5092783505154639,0.49753168086085986
0.3935890698896479,0.511340206185567,0.49753080932946336
0.3954808197582764,0.511340206185567,0.49714926380818786
0.3954808197582764,0.51340206185567,0.49712644640558584
0.3964266946925906,0.51340206185567,0.4969977053500129
0.3964266946925906,0.5154639175257731,0.49694595205772835
0.40178665265370467,0.5154639175257731,0.49604430008779554
0.40178665265370467,0.5175257731958763,0.49603131261977707
0.40378349973725697,0.5175257731958763,0.49568164992916064
0.40378349973725697,0.5216494845360825,0.4956386720808362
0.4047293746715712,0.5216494845360825,0.4954477776080868
0.4047293746715712,0.5237113402061856,0.4954270371684833
0.4076720966894377,0.5237113402061856,0.4947554132916054
0.4076720966894377,0.5257731958762887,0.4947338944828429
0.40798738833420917,0.5257731958762887,0.4945711428593443
0.40798738833420917,0.5278350515463918,0.4945415186866363
0.40861797162375196,0.5278350515463918,0.49442010532315506
0.40861797162375196,0.5298969072164949,0.4943388930423907
0.40882816605359956,0.5298969072164949,0.4943113859348624
0.40882816605359956,0.5319587628865979,0.4943044474498684
0.4092485549132948,0.5319587628865979,0.4942440234156149
0.4092485549132948,0.534020618556701,0.49424202225684494
0.4095638465580662,0.534020618556701,0.49415357227756573
0.4095638465580662,0.5360824742268041,0.4941380697846481
0.4113504992117709,0.5360824742268041,0.49367159279426226
0.4113504992117709,0.5381443298969072,0.4936598190643586
0.4143983184445612,0.5381443298969072,0.4930850217313599
0.4143983184445612,0.5402061855670103,0.49304386888303237
0.41513399894902786,0.5402061855670103,0.4929103045584692
0.41513399894902786,0.5422680412371134,0.49287701204347867
0.4161849710982659,0.5422680412371134,0.4926067075720968
0.4161849710982659,0.5443298969072164,0.4925959102316156
0.4167104571728849,0.5443298969072164,0.49246475236655124
0.4167104571728849,0.5463917525773195,0.49244875678864647
0.4191276931161324,0.5463917525773195,0.49198132290013064
0.4191276931161324,0.5484536082474227,0.49196694630439336
0.42249080399369415,0.5484536082474227,0.4914993377034497
0.42249080399369415,0.5505154639175258,0.49149668551714626
0.4256437204414083,0.5505154639175258,0.4909970811056857
0.4256437204414083,0.5525773195876289,0.49099349382684626
0.42700998423541775,0.5525773195876289,0.4909018009790032
0.42700998423541775,0.554639175257732,0.49090016971020817
0.42711508145034155,0.554639175257732,0.49084581394653015
0.42711508145034155,0.5567010309278351,0.4908358205903344
0.4278507619548082,0.5567010309278351,0.49069157883914916
0.4278507619548082,0.5587628865979382,0.49068092882402237
0.43331581713084605,0.5587628865979382,0.4899815299383468
0.43331581713084605,0.5608247422680412,0.48996498549409245
0.43352601156069365,0.5608247422680412,0.4898941925839635
0.43352601156069365,0.5628865979381443,0.4898792187070134
0.43878087230688384,0.5628865979381443,0.4891100225161181
0.43878087230688384,0.5649484536082474,0.4890616466803386
0.4417235943247504,0.5649484536082474,0.48863391529485106
0.4417235943247504,0.5670103092783505,0.48862368161473924
0.4437204414083027,0.5670103092783505,0.4882491981547718
0.4437204414083027,0.5690721649484536,0.48823820538933443
0.44487651077246454,0.5690721649484536,0.48798616716255044
0.44487651077246454,0.5711340206185567,0.48798095435817834
0.4459274829217026,0.5711340206185567,0.48781249598888904
